id,ts,actor_id,actor_tipo,ip_address,accion,entidad,entidad_id,antes,despues,extra,exito
1396,2025-12-18 13:42:31,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""enfermera.php""}",1
1397,2025-12-18 13:42:46,2055,enfermera,178.139.55.168,open,Pacientes,198,,,"{""page"":""ver_paciente.php""}",1
1398,2025-12-18 13:42:56,2055,enfermera,178.139.55.168,page_view,Pacientes,198,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1399,2025-12-18 13:42:58,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""enfermera.php""}",1
1400,2025-12-18 13:43:07,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""enfermera.php""}",1
1401,2025-12-18 13:43:12,2055,enfermera,178.139.55.168,open,Pacientes,194,,,"{""page"":""ver_paciente.php""}",1
1402,2025-12-18 13:43:20,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""enfermera.php""}",1
1403,2025-12-18 13:43:22,2055,enfermera,178.139.55.168,page_view,Admin,2055,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1404,2025-12-18 13:43:35,2055,enfermera,178.139.55.168,page_view,Admin,2055,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1405,2025-12-18 13:43:43,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""admin_editar.php""}",1
1406,2025-12-18 13:43:45,2055,enfermera,178.139.55.168,page_view,Enfermeras,2055,,,"{""page"":""enfermera.php""}",1
1407,2025-12-19 11:05:09,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1408,2025-12-19 11:05:11,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1409,2025-12-19 11:05:18,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1410,2025-12-19 11:05:25,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1411,2025-12-19 11:05:28,2036,enfermera,"156.35.173.130",avisos_suscribir,Pacientes,158,"{""suscrito"":false}","{""suscrito"":true}","{""by_enfermera"":2036}",1
1412,2025-12-19 11:05:28,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1413,2025-12-19 11:24:25,2052,enfermera,178.139.2.66,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1414,2025-12-19 11:24:28,2052,enfermera,178.139.2.66,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1415,2025-12-19 11:24:47,2052,enfermera,178.139.2.66,open,Pacientes,198,,,"{""page"":""ver_paciente.php""}",1
1416,2025-12-19 11:25:04,2052,enfermera,178.139.2.66,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1417,2025-12-19 11:25:23,2052,enfermera,178.139.2.66,open,Pacientes,198,,,"{""page"":""ver_paciente.php""}",1
1418,2025-12-19 11:25:27,2052,enfermera,178.139.2.66,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1419,2025-12-19 11:25:46,2052,enfermera,178.139.2.66,delete,Pacientes,198,"{""paciente"":{""fecha"":""2025-12-17 14:32:58"",""id_paciente"":198,""id_centro"":1015,""login"":""centromedico865"",""pswrd"":""$2y$10$Lmj2WbXOmtxiL7u51N\/ow.kKKl5aXF9X7VRtgxZlPN1yDLlGYHFvS"",""nombre"":""centromedico865"",""tieneCubo"":1,""tieneApp"":1,""tieneAlexa"":0,""visible"":1,""restablecerPwd"":1},""sensores"":[],""pacientes_enfermeras"":[{""id_paciente"":198,""id_enfermera"":2056}]}",,"{""endpoint"":""admin_eliminar.php"",""subops"":{""pacientes.visible=0"":true,""sensores.unassign"":true,""pacientes_enfermeras.delete"":true}}",1
1420,2025-12-19 11:25:47,2052,enfermera,178.139.2.66,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1421,2025-12-19 11:25:54,2052,enfermera,178.139.2.66,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1422,2025-12-19 11:26:05,2052,enfermera,178.139.2.66,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1423,2025-12-19 11:26:06,2052,enfermera,178.139.2.66,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1424,2025-12-19 12:08:33,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1425,2025-12-19 12:08:34,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1426,2025-12-19 12:08:48,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1427,2025-12-19 12:08:49,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1428,2025-12-19 12:09:02,2063,enfermera,178.139.2.66,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1429,2025-12-19 12:21:34,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1430,2025-12-19 12:21:36,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1431,2025-12-19 12:21:51,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1432,2025-12-19 12:22:03,2063,enfermera,178.139.2.66,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1433,2025-12-19 12:22:05,2063,enfermera,178.139.2.66,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1434,2025-12-19 12:22:05,2063,enfermera,178.139.2.66,create,Pacientes,199,,"{""fecha"":""2025-12-19 12:22:05"",""id_paciente"":199,""id_centro"":1015,""login"":""centromedico328"",""pswrd"":""$2y$10$POZngj37TsFD8j9VXM43L.FLyp2XwyhtRnjoAikhWnYgUDLeSoHUS"",""nombre"":""centromedico328"",""tieneCubo"":0,""tieneApp"":1,""tieneAlexa"":0,""visible"":1,""restablecerPwd"":1}","{""endpoint"":""admin_nuevo.php"",""centro"":1015}",1
1435,2025-12-19 12:22:37,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1436,2025-12-19 12:22:42,2063,enfermera,178.139.2.66,page_view,Pacientes,199,,,"{""page"":""admin_editar.php""}",1
1437,2025-12-19 12:22:53,2063,enfermera,178.139.2.66,page_view,admin,-,,,"{""page"":""admin_editar.php""}",1
1438,2025-12-19 12:22:53,2063,enfermera,178.139.2.66,link_sensor,Sensores,A0:B7:65:48:D2:BC,"{""fecha"":""2025-12-18 13:43:33"",""MAC"":""A0:B7:65:48:D2:BC"",""id_centro"":1015,""id_paciente"":0,""tipo"":1,""telegram"":1,""activo"":1,""bateria"":19,""nick"":""Cubo 868"",""enfermeria"":"""",""probandolo"":"""",""visible"":1,""id_alexa"":""""}","{""fecha"":""2025-12-19 12:22:53"",""MAC"":""A0:B7:65:48:D2:BC"",""id_centro"":1015,""id_paciente"":199,""tipo"":1,""telegram"":1,""activo"":1,""bateria"":19,""nick"":""Cubo 868"",""enfermeria"":"""",""probandolo"":"""",""visible"":1,""id_alexa"":""""}","{""via"":""admin_editar.php"",""id_paciente"":199,""old_paciente"":0}",1
1439,2025-12-19 12:22:53,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1440,2025-12-19 12:23:00,2063,enfermera,178.139.2.66,avisos_suscribir,Pacientes,199,"{""suscrito"":false}","{""suscrito"":true}","{""by_enfermera"":2063}",1
1441,2025-12-19 12:23:00,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1442,2025-12-19 12:23:52,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""admin_editar.php""}",1
1443,2025-12-19 12:23:58,2063,enfermera,178.139.2.66,page_view,Admin,2063,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1015}",1
1444,2025-12-19 12:32:06,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1445,2025-12-19 12:37:47,2063,enfermera,178.139.2.66,open,Pacientes,199,,,"{""page"":""ver_paciente.php""}",1
1446,2025-12-19 12:46:13,2063,enfermera,178.139.2.66,page_view,Pacientes,199,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1447,2025-12-19 12:46:29,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1448,2025-12-20 13:05:13,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1449,2025-12-20 13:05:15,2063,enfermera,178.139.2.66,page_view,Enfermeras,2063,,,"{""page"":""enfermera.php""}",1
1450,2025-12-20 13:05:24,2063,enfermera,178.139.2.66,open,Pacientes,199,,,"{""page"":""ver_paciente.php""}",1
1451,2025-12-20 18:06:21,2056,enfermera,178.139.2.66,page_view,Enfermeras,2056,,,"{""page"":""enfermera.php""}",1
1452,2025-12-20 18:06:22,2056,enfermera,178.139.2.66,page_view,Enfermeras,2056,,,"{""page"":""enfermera.php""}",1
1453,2025-12-20 18:06:26,2056,enfermera,178.139.2.66,open,Pacientes,199,,,"{""page"":""ver_paciente.php""}",1
1454,2025-12-20 18:06:35,2056,enfermera,178.139.2.66,page_view,Pacientes,199,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1455,2025-12-20 18:06:42,2056,enfermera,178.139.2.66,page_view,Enfermeras,2056,,,"{""page"":""enfermera.php""}",1
1456,2025-12-20 18:06:49,2056,enfermera,178.139.2.66,open,Pacientes,199,,,"{""page"":""ver_paciente.php""}",1
1457,2025-12-20 18:06:51,2056,enfermera,178.139.2.66,page_view,Pacientes,199,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1458,2025-12-20 18:06:53,2056,enfermera,178.139.2.66,page_view,Enfermeras,2056,,,"{""page"":""enfermera.php""}",1
1459,2025-12-20 18:06:55,2056,enfermera,178.139.2.66,open,Pacientes,199,,,"{""page"":""ver_paciente.php""}",1
1460,2025-12-20 18:07:03,2056,enfermera,178.139.2.66,page_view,Pacientes,199,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1461,2025-12-20 18:07:09,2056,enfermera,178.139.2.66,page_view,Enfermeras,2056,,,"{""page"":""enfermera.php""}",1
1462,2025-12-23 09:41:38,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1463,2025-12-23 09:41:45,2036,enfermera,"156.35.173.130",open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1464,2025-12-23 09:41:47,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1465,2025-12-23 09:41:48,2036,enfermera,"156.35.173.130",open,Pacientes,196,,,"{""page"":""ver_paciente.php""}",1
1466,2025-12-23 09:41:50,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1467,2025-12-23 09:41:51,2036,enfermera,"156.35.173.130",open,Pacientes,157,,,"{""page"":""ver_paciente.php""}",1
1468,2025-12-23 09:41:53,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1469,2025-12-23 10:19:44,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1470,2025-12-23 10:19:45,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1471,2025-12-23 10:19:46,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1472,2025-12-23 10:19:47,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1473,2025-12-23 10:19:54,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1474,2025-12-23 10:19:58,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1475,2025-12-23 10:20:02,2036,enfermera,"156.35.173.130",open,Pacientes,196,,,"{""page"":""ver_paciente.php""}",1
1476,2025-12-23 10:20:03,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1477,2025-12-23 10:20:06,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1478,2025-12-23 10:20:33,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1479,2025-12-23 10:20:34,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1480,2025-12-23 10:20:35,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1481,2025-12-23 10:20:39,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1482,2025-12-23 10:20:40,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1483,2025-12-23 10:20:51,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1484,2026-01-08 10:55:09,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1485,2026-01-08 10:55:15,2036,enfermera,"156.35.173.130",open,Pacientes,196,,,"{""page"":""ver_paciente.php""}",1
1486,2026-01-08 11:33:53,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1487,2026-01-08 11:33:56,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1488,2026-01-08 11:35:17,2036,enfermera,"156.35.173.130",open,Pacientes,159,,,"{""page"":""ver_paciente.php""}",1
1489,2026-01-08 11:35:23,2036,enfermera,"156.35.173.130",page_view,Pacientes,159,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1490,2026-01-08 11:38:13,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1491,2026-01-08 11:38:56,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1492,2026-01-08 11:39:36,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1493,2026-01-08 11:39:41,2036,enfermera,"156.35.173.130",open,Pacientes,196,,,"{""page"":""ver_paciente.php""}",1
1494,2026-01-08 11:39:45,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1495,2026-01-08 11:39:55,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1496,2026-01-08 11:41:00,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1497,2026-01-08 11:41:04,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1498,2026-01-08 11:41:06,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1499,2026-01-08 11:41:08,2036,enfermera,"156.35.173.130",page_view,PruebasLab,laboratorio,,,"{""page"":""laboratorio.php""}",1
1500,2026-01-08 11:41:55,2036,enfermera,"156.35.173.130",page_view,PruebasLab,laboratorio,,,"{""page"":""laboratorio.php""}",1
1501,2026-01-08 11:41:58,2036,enfermera,"156.35.173.130",insert_pruebas,Medidas,laboratorio,,,"{""id_centro"":1014,""id_paciente"":196,""fecha_inicio"":""2025-12-08"",""num_dias"":30,""tipo_dolor"":""manana_noche"",""insertadas"":284}",1
1502,2026-01-08 11:45:02,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1503,2026-01-08 11:45:03,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1504,2026-01-08 11:54:00,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1505,2026-01-12 13:27:13,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1506,2026-01-12 13:27:22,2036,enfermera,"156.35.173.130",open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1507,2026-01-12 13:27:23,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1508,2026-01-12 13:27:29,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1509,2026-01-13 08:18:18,2036,enfermera,176.83.49.174,page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1510,2026-01-13 08:18:34,2036,enfermera,176.83.49.174,page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1511,2026-01-13 08:19:31,2036,enfermera,176.83.49.174,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1512,2026-01-13 08:20:17,2036,enfermera,176.83.49.174,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1513,2026-01-13 08:20:17,2036,enfermera,176.83.49.174,create,Enfermeras,2078,,"{""fecha"":""2026-01-13 08:20:17"",""id_enfermera"":2078,""rol"":10,""edad"":0,""sexo"":""Mujer"",""id_centro"":1015,""contacto"":null,""nombre"":""Anabel Quesada"",""login"":""01131"",""visible"":1,""restablecerPwd"":0}","{""endpoint"":""admin_nuevo.php"",""centro"":1015,""rol"":10}",1
1514,2026-01-13 08:20:20,2036,enfermera,176.83.49.174,page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1515,2026-01-13 08:40:47,2036,enfermera,176.83.49.174,page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1516,2026-01-13 08:42:38,2036,enfermera,176.83.49.174,open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1517,2026-01-13 09:11:08,2052,enfermera,178.139.55.16,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1518,2026-01-13 09:11:10,2052,enfermera,178.139.55.16,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1519,2026-01-13 09:11:24,2052,enfermera,178.139.55.16,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1520,2026-01-13 09:11:32,2052,enfermera,178.139.55.16,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1521,2026-01-13 09:11:35,2052,enfermera,178.139.55.16,page_view,Admin,admin_nuevo,,,"{""page"":""admin_nuevo.php""}",1
1522,2026-01-13 09:11:35,2052,enfermera,178.139.55.16,create,Pacientes,200,,"{""fecha"":""2026-01-13 09:11:35"",""id_paciente"":200,""id_centro"":1015,""login"":""centromedico575"",""pswrd"":""$2y$10$AcOKgi9P3ShEnxJr3EQFVepOEDdFPgkEuqs7tHLfvHOuRgCjn8ZR6"",""nombre"":""centromedico575"",""tieneCubo"":0,""tieneApp"":1,""tieneAlexa"":0,""visible"":1,""restablecerPwd"":1}","{""endpoint"":""admin_nuevo.php"",""centro"":1015}",1
1523,2026-01-13 09:11:49,2052,enfermera,178.139.55.16,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1524,2026-01-13 09:11:52,2052,enfermera,178.139.55.16,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1525,2026-01-13 09:11:57,2052,enfermera,178.139.55.16,open,Pacientes,200,,,"{""page"":""ver_paciente.php""}",1
1526,2026-01-13 09:12:03,2052,enfermera,178.139.55.16,page_view,Pacientes,200,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1527,2026-01-13 09:12:29,2052,enfermera,178.139.55.16,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1528,2026-01-13 09:13:54,2052,enfermera,178.139.55.16,open,Pacientes,200,,,"{""page"":""ver_paciente.php""}",1
1529,2026-01-13 09:13:57,2052,enfermera,178.139.55.16,page_view,Enfermeras,2052,,,"{""page"":""enfermera.php""}",1
1530,2026-01-13 09:13:58,2052,enfermera,178.139.55.16,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1531,2026-01-13 09:14:13,2052,enfermera,178.139.55.16,delete,Pacientes,200,"{""paciente"":{""fecha"":""2026-01-13 09:11:35"",""id_paciente"":200,""id_centro"":1015,""login"":""centromedico575"",""pswrd"":""$2y$10$AcOKgi9P3ShEnxJr3EQFVepOEDdFPgkEuqs7tHLfvHOuRgCjn8ZR6"",""nombre"":""centromedico575"",""tieneCubo"":0,""tieneApp"":1,""tieneAlexa"":0,""visible"":1,""restablecerPwd"":1},""sensores"":[],""pacientes_enfermeras"":[]}",,"{""endpoint"":""admin_eliminar.php"",""subops"":{""pacientes.visible=0"":true,""sensores.unassign"":true,""pacientes_enfermeras.delete"":true}}",1
1532,2026-01-13 09:14:18,2052,enfermera,178.139.55.16,page_view,Admin,2052,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1015}",1
1533,2026-01-13 09:15:15,,sistema,"156.35.173.130",page_view,Pacientes,sin_paciente,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1534,2026-01-13 09:15:41,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1535,2026-01-13 09:15:41,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1536,2026-01-13 09:15:51,2036,enfermera,"156.35.173.130",open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1537,2026-01-13 09:15:58,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1538,2026-01-13 09:16:00,2036,enfermera,"156.35.173.130",open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1539,2026-01-13 09:16:21,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1540,2026-01-13 09:16:29,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1541,2026-01-13 09:17:31,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1542,2026-01-13 09:18:13,2036,enfermera,"156.35.173.130",page_view,Pacientes,158,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1543,2026-01-13 09:27:16,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1544,2026-01-13 09:27:34,2036,enfermera,"156.35.173.130",open,Pacientes,158,,,"{""page"":""ver_paciente.php""}",1
1545,2026-01-13 09:27:43,2036,enfermera,"156.35.173.130",page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1546,2026-01-13 09:28:42,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1547,2026-01-13 09:28:45,2036,enfermera,"156.35.173.130",page_view,AuditLog,ver_logs,,,"{""page"":""ver_logs.php""}",1
1548,2026-01-13 09:29:29,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1549,2026-01-13 09:29:30,2036,enfermera,"156.35.173.130",page_view,PruebasLab,laboratorio,,,"{""page"":""laboratorio.php""}",1
1550,2026-01-13 09:56:23,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1551,2026-01-13 09:56:26,2036,enfermera,"156.35.173.130",open,Pacientes,196,,,"{""page"":""ver_paciente.php""}",1
1552,2026-01-13 09:56:28,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1553,2026-01-13 09:56:33,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1554,2026-01-13 09:58:27,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1555,2026-01-13 09:58:35,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":30}",1
1556,2026-01-13 09:58:56,2036,enfermera,"156.35.173.130",page_view,Pacientes,196,,,"{""page"":""grafico_dia.php"",""g"":0,""dias"":7}",1
1557,2026-01-13 10:40:47,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1558,2026-01-13 10:40:48,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1559,2026-01-13 12:51:04,2047,enfermera,"156.35.173.130",page_view,Enfermeras,2047,,,"{""page"":""enfermera.php""}",1
1560,2026-01-13 12:51:10,2047,enfermera,"156.35.173.130",page_view,Admin,2047,,,"{""page"":""admin_secretaria.php"",""rol"":10,""id_centro"":1014}",1
1561,2026-01-13 12:54:23,2046,enfermera,"156.35.173.130",page_view,Enfermeras,2046,,,"{""page"":""enfermera.php""}",1
1562,2026-01-13 12:54:28,2046,enfermera,"156.35.173.130",page_view,Admin,2046,,,"{""page"":""admin_secretaria.php"",""rol"":20,""id_centro"":1014}",1
1563,2026-01-13 13:50:31,2036,enfermera,95.124.169.83,page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1564,2026-01-13 13:50:35,2036,enfermera,95.124.169.83,page_view,Admin,2036,,,"{""page"":""admin_secretaria.php"",""rol"":30,""id_centro"":1}",1
1565,2026-01-13 13:52:28,2036,enfermera,95.124.169.83,page_view,Enfermeras,2080,,,"{""page"":""admin_editar.php""}",1
1566,2026-01-13 17:51:21,,sistema,2.140.224.54,page_view,Enfermeras,2080,,,"{""page"":""admin_editar.php""}",1
1567,2026-01-14 10:40:37,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
1568,2026-01-14 11:41:06,2036,enfermera,"156.35.173.130",page_view,Enfermeras,2036,,,"{""page"":""enfermera.php""}",1
